Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label-I,Label-II
144.122.71.200-144.122.171.91-53-49671-17,144.122.71.200,53,144.122.171.91,49671,17,2022-06-13 20:42:22.253831,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-42605-17,144.122.71.200,53,144.122.171.91,42605,17,2022-06-13 20:42:17.547579,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-50506-17,144.122.71.200,53,144.122.171.91,50506,17,2022-06-13 20:42:30.171489,0,1,0,84,0,84,84,84,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-41544-30006-6,144.122.71.200,41544,144.122.71.18,30006,6,2022-06-13 20:42:30.272143,1339,6,0,351,0,351,0,58.5,143.295149952816,0,0,0,0,262135.922330097,4480.95593726662,267.8,316.127664085255,781,12,1339,267.8,316.127664085255,781,12,0,0,0,0,0,1,0,0,0,0,0,200,0,4480.95593726662,0,0,351,58.5,143.295149952816,20533.5,1,1,0,1,5,0,0,0,0,58.5,58.5,0,0,0,0,0,0,0,1,58,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,1339,CVE-2020-17518,CWE-22
144.122.71.200-144.122.171.91-53-60806-17,144.122.71.200,53,144.122.171.91,60806,17,2022-06-13 20:42:11.384901,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-41542-30006-6,144.122.71.200,41542,144.122.71.18,30006,6,2022-06-13 20:42:30.244279,25664,5,0,532,0,532,0,106.4,237.917632805978,0,0,0,0,20729.4264339152,194.825436408978,6416,12381.4334388228,24987,116,25664,6416,12381.4334388228,24987,116,0,0,0,0,0,1,0,0,0,0,0,168,0,194.825436408978,0,0,532,106.4,237.917632805978,56604.8,1,1,0,1,4,0,0,0,0,106.4,106.4,0,0,0,0,0,0,0,1,106,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,25664,CVE-2020-17518,CWE-22
144.122.71.200-144.122.171.91-59983-53-17,144.122.71.200,59983,144.122.171.91,53,17,2022-06-13 20:42:33.004186,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-172.66.43.44-42300-443-6,144.122.71.200,42300,172.66.43.44,443,6,2022-06-13 20:42:17.546945,135255,14,0,557,0,289,0,39.7857142857143,79.1213076148348,0,0,0,0,4118.14720343056,103.508188237034,10404.2307692308,12338.8938398994,37654,32,135255,10404.2307692308,12338.8938398994,37654,32,0,0,0,0,0,5,0,0,0,0,0,300,0,103.508188237034,0,0,289,39.7857142857143,79.1213076148348,6260.18131868132,1,1,0,5,13,0,0,0,0,39.7857142857143,39.7857142857143,0,557,5,9501,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,135255,Normal Traffic,Normal Traffic
144.122.71.200-172.66.43.44-42314-443-6,144.122.71.200,42314,172.66.43.44,443,6,2022-06-13 20:42:33.004387,132362,15,0,557,0,289,0,37.1333333333333,76.9321284051883,0,0,0,0,4208.15641951618,113.325576827186,9454.42857142857,15967.6218677012,60338,28,132362,9454.42857142857,15967.6218677012,60338,28,0,0,0,0,0,5,0,0,0,0,0,320,0,113.325576827186,0,0,289,37.1333333333333,76.9321284051883,5918.55238095238,1,1,0,5,14,0,0,0,0,37.1333333333333,37.1333333333333,0,557,5,13707,0,0,0,1,37,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,132362,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-41548-30006-6,144.122.71.200,41548,144.122.71.18,30006,6,2022-06-13 20:42:33.076011,39018,5,0,1027,0,1027,0,205.4,459.288362578457,0,0,0,0,26321.1850940592,128.145983904864,9754.5,18168.2705928036,36992,245,39018,9754.5,18168.2705928036,36992,245,0,0,0,0,0,1,0,0,0,0,0,168,0,128.145983904864,0,0,1027,205.4,459.288362578457,210945.8,1,1,0,1,4,0,0,0,0,205.4,205.4,0,0,0,0,0,0,0,1,205,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,39018,CVE-2020-17518,CWE-22
144.122.71.200-172.66.43.44-42304-443-6,144.122.71.200,42304,172.66.43.44,443,6,2022-06-13 20:42:22.252769,88432,14,0,557,0,289,0,39.7857142857143,79.1213076148348,0,0,0,0,6298.62493215126,158.313732585489,6802.46153846154,7339.30003037738,21872,8,88432,6802.46153846154,7339.30003037738,21872,8,0,0,0,0,0,5,0,0,0,0,0,300,0,158.313732585489,0,0,289,39.7857142857143,79.1213076148348,6260.18131868132,1,1,0,5,13,0,0,0,0,39.7857142857143,39.7857142857143,0,557,5,12503,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,88432,Normal Traffic,Normal Traffic
144.122.71.200-172.66.43.44-42290-443-6,144.122.71.200,42290,172.66.43.44,443,6,2022-06-13 20:42:11.384029,118699,13,0,557,0,289,0,42.8461538461538,81.485015139642,0,0,0,0,4692.54163893546,109.520720477847,9891.58333333333,13014.3488815463,44999,6,118699,9891.58333333333,13014.3488815463,44999,6,0,0,0,0,0,5,0,0,0,0,0,280,0,109.520720477847,0,0,289,42.8461538461538,81.485015139642,6639.80769230769,1,1,0,5,12,0,0,0,0,42.8461538461538,42.8461538461538,0,557,5,11809,0,0,0,1,42,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,118699,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-49671-53-17,144.122.71.200,49671,144.122.171.91,53,17,2022-06-13 20:42:22.252600,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-41526-30006-6,144.122.71.200,41526,144.122.71.18,30006,6,2022-06-13 20:42:11.490395,1396,6,0,358,0,358,0,59.6666666666667,146.152887986063,0,0,0,0,256446.991404011,4297.99426934097,279.2,406.395989153436,1000,12,1396,279.2,406.395989153436,1000,12,0,0,0,0,0,1,0,0,0,0,0,200,0,4297.99426934097,0,0,358,59.6666666666667,146.152887986063,21360.6666666667,1,1,0,1,5,0,0,0,0,59.6666666666667,59.6666666666667,0,0,0,0,0,0,0,1,59,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,1396,CVE-2020-17518,CWE-22
144.122.71.200-144.122.171.91-41043-53-17,144.122.71.200,41043,144.122.171.91,53,17,2022-06-13 20:42:11.383749,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-35203-17,144.122.71.200,53,144.122.171.91,35203,17,2022-06-13 20:42:15.918550,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-47407-17,144.122.71.200,53,144.122.171.91,47407,17,2022-06-13 20:42:33.005229,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-48044-30010-6,144.122.71.200,48044,144.122.71.18,30010,6,2022-06-13 20:42:22.324960,4063,5,0,307,0,307,0,61.4,137.294573818487,0,0,0,0,75559.9310854049,1230.6177701206,1015.75,1366.64537585042,3059,255,4063,1015.75,1366.64537585042,3059,255,0,0,0,0,0,1,0,0,0,0,0,168,0,1230.6177701206,0,0,307,61.4,137.294573818487,18849.8,1,1,0,1,4,0,0,0,0,61.4,61.4,0,0,0,0,0,0,0,1,61,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,4063,CVE_2021_26086,CWE-22
144.122.71.200-144.122.171.91-53-60440-17,144.122.71.200,53,144.122.171.91,60440,17,2022-06-13 20:42:15.918564,0,1,0,84,0,84,84,84,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-60806-53-17,144.122.71.200,60806,144.122.171.91,53,17,2022-06-13 20:42:11.383865,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-60440-53-17,144.122.71.200,60440,144.122.171.91,53,17,2022-06-13 20:42:15.917686,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-55390-17,144.122.71.200,53,144.122.171.91,55390,17,2022-06-13 20:42:30.171497,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-41043-17,144.122.71.200,53,144.122.171.91,41043,17,2022-06-13 20:42:11.384893,0,1,0,84,0,84,84,84,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-35203-53-17,144.122.71.200,35203,144.122.171.91,53,17,2022-06-13 20:42:15.917778,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
