Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label-I,Label-II
144.122.71.200-144.122.171.91-59168-53-17,144.122.71.200,59168,144.122.171.91,53,17,2022-06-13 17:54:17.794832,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-47008-53-17,144.122.71.200,47008,144.122.171.91,53,17,2022-06-13 17:53:42.889131,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-50648-53-17,144.122.71.200,50648,144.122.171.91,53,17,2022-06-13 17:54:17.794922,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-172.66.43.44-42010-443-6,144.122.71.200,42010,172.66.43.44,443,6,2022-06-13 17:54:17.795095,11089557,14,0,557,0,289,0,39.7857142857143,79.1213076148348,0,0,0,0,50.2274346937393,1.26244898691625,853042.846153846,3053427.86613987,11015442,8,11089557,853042.846153846,3053427.86613987,11015442,8,0,0,0,0,0,5,0,0,0,0,0,300,0,1.26244898691625,0,0,289,39.7857142857143,79.1213076148348,6260.18131868132,1,1,0,5,13,0,0,0,0,39.7857142857143,39.7857142857143,0,557,5,12461,0,0,0,1,39,0,0,64240,0,5,20,62334,0,62334,62334,11015442,0,11015442,11015442,11089557,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-51934-30003-6,144.122.71.200,51934,144.122.71.18,30003,6,2022-06-13 17:54:10.038479,223150,34,0,1091,0,503,0,32.0882352941176,106.913549796669,0,0,0,0,4889.08805736052,152.36388079767,6762.12121212121,10581.9668562772,54994,3,223150,6762.12121212121,10581.9668562772,54994,3,0,0,0,0,0,4,0,0,0,0,0,1096,0,152.36388079767,0,0,503,32.0882352941176,106.913549796669,11430.5071301248,1,1,0,4,33,0,0,0,0,32.0882352941176,32.0882352941176,0,1091,4,4896,0,0,0,1,32,0,0,64240,0,4,32,0,0,0,0,0,0,0,0,223150,CVE-2019-15107,CWE-79
144.122.71.200-144.122.171.91-53-40879-17,144.122.71.200,53,144.122.171.91,40879,17,2022-06-13 17:54:09.984713,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-51940-30003-6,144.122.71.200,51940,144.122.71.18,30003,6,2022-06-13 17:54:23.867934,5000877,10,0,1409,0,821,0,140.9,265.564158391569,0,0,0,0,281.750580948102,1.99964926151953,555653,1665299.68204352,4996452,138,5000877,555653,1665299.68204352,4996452,138,0,0,0,0,0,4,0,0,0,0,0,328,0,1.99964926151953,0,0,821,140.9,265.564158391569,70524.3222222222,1,1,0,4,9,0,0,0,0,140.9,140.9,0,0,0,0,0,0,0,1,140,0,0,64240,0,4,32,0,0,0,0,0,0,0,0,5000877,CVE-2019-15107,CWE-79
144.122.71.200-144.122.171.91-40879-53-17,144.122.71.200,40879,144.122.171.91,53,17,2022-06-13 17:54:09.983744,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-59168-17,144.122.71.200,53,144.122.171.91,59168,17,2022-06-13 17:54:17.795568,0,1,0,84,0,84,84,84,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-172.66.43.44-41994-443-6,144.122.71.200,41994,172.66.43.44,443,6,2022-06-13 17:53:42.889363,81929,14,0,557,0,289,0,39.7857142857143,79.1213076148348,0,0,0,0,6798.56949309768,170.879664099403,6302.23076923077,6395.26268881696,16825,6,81929,6302.23076923077,6395.26268881696,16825,6,0,0,0,0,0,5,0,0,0,0,0,300,0,170.879664099403,0,0,289,39.7857142857143,79.1213076148348,6260.18131868132,1,1,0,5,13,0,0,0,0,39.7857142857143,39.7857142857143,0,557,5,12962,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,81929,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-54882-30004-6,144.122.71.200,54882,144.122.71.18,30004,6,2022-06-13 17:53:42.954861,5219,5,0,314,0,314,0,62.8,140.425068986987,0,0,0,0,60164.782525388,958.037938302357,1304.75,2177.36727494467,4569,123,5219,1304.75,2177.36727494467,4569,123,0,0,0,0,0,1,0,0,0,0,0,168,0,958.037938302357,0,0,314,62.8,140.425068986987,19719.2,1,1,0,1,4,0,0,0,0,62.8,62.8,0,0,0,0,0,0,0,1,62,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,5219,CVE-2019-16662,CWE-79
144.122.71.200-144.122.171.91-53-49290-17,144.122.71.200,53,144.122.171.91,49290,17,2022-06-13 17:53:42.889978,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-50648-17,144.122.71.200,53,144.122.171.91,50648,17,2022-06-13 17:54:17.795565,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-172.66.43.44-42002-443-6,144.122.71.200,42002,172.66.43.44,443,6,2022-06-13 17:54:00.846662,101039,14,0,557,0,289,0,39.7857142857143,79.1213076148348,0,0,0,0,5512.72281000406,138.56035788161,7772.23076923077,9388.12629649678,29701,15,101039,7772.23076923077,9388.12629649678,29701,15,0,0,0,0,0,5,0,0,0,0,0,300,0,138.56035788161,0,0,289,39.7857142857143,79.1213076148348,6260.18131868132,1,1,0,5,13,0,0,0,0,39.7857142857143,39.7857142857143,0,557,5,12123,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,101039,Normal Traffic,Normal Traffic
144.122.71.200-172.66.43.44-42006-443-6,144.122.71.200,42006,172.66.43.44,443,6,2022-06-13 17:54:09.983906,291846,14,0,592,0,289,0,42.2857142857143,78.3163491836191,0,0,0,0,2028.46706824832,47.970504992359,22449.6923076923,49436.322841248,180912,74,291846,22449.6923076923,49436.322841248,180912,74,0,0,0,0,0,6,0,0,0,0,0,300,0,47.970504992359,0,0,289,42.2857142857143,78.3163491836191,6133.45054945055,1,1,0,6,13,0,0,0,0,42.2857142857143,42.2857142857143,0,592,6,14066,0,0,0,1,42,0,0,64240,0,6,20,0,0,0,0,0,0,0,0,291846,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-40956-17,144.122.71.200,53,144.122.171.91,40956,17,2022-06-13 17:53:48.680875,0,1,0,84,0,84,84,84,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-54886-30004-6,144.122.71.200,54886,144.122.71.18,30004,6,2022-06-13 17:53:48.767329,14756,5,0,338,0,338,0,67.6,151.158195278986,0,0,0,0,22905.9365681757,338.845215505557,3689,6114.93619481566,12854,287,14756,3689,6114.93619481566,12854,287,0,0,0,0,0,1,0,0,0,0,0,168,0,338.845215505557,0,0,338,67.6,151.158195278986,22848.8,1,1,0,1,4,0,0,0,0,67.6,67.6,0,0,0,0,0,0,0,1,67,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,14756,CVE-2019-16662,CWE-79
144.122.71.200-144.122.171.91-40830-53-17,144.122.71.200,40830,144.122.171.91,53,17,2022-06-13 17:54:00.846465,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-40956-53-17,144.122.71.200,40956,144.122.171.91,53,17,2022-06-13 17:53:48.679976,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-06-13 17:53:39.114545,0,1,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.71.18-51938-30003-6,144.122.71.200,51938,144.122.71.18,30003,6,2022-06-13 17:54:17.864955,5001472,10,0,1409,0,821,0,140.9,265.564158391569,0,0,0,0,281.717062496801,1.9994113732917,555719.111111111,1665825.40389528,4997920,87,5001472,555719.111111111,1665825.40389528,4997920,87,0,0,0,0,0,4,0,0,0,0,0,328,0,1.9994113732917,0,0,821,140.9,265.564158391569,70524.3222222222,1,1,0,4,9,0,0,0,0,140.9,140.9,0,0,0,0,0,0,0,1,140,0,0,64240,0,4,32,0,0,0,0,0,0,0,0,5001472,CVE-2019-15107,CWE-79
144.122.71.200-144.122.171.91-53-57791-17,144.122.71.200,53,144.122.171.91,57791,17,2022-06-13 17:54:09.984710,0,1,0,84,0,84,84,84,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,1,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
144.122.71.200-144.122.171.91-53-45281-17,144.122.71.200,53,144.122.171.91,45281,17,2022-06-13 17:53:48.680884,0,1,0,108,0,108,108,108,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Normal Traffic,Normal Traffic
